id,title,type,author,author_link,blood_magic,uploaded_at,last_updated,intro,pokemon_1,bloodline_1,nature_1,talents_1,skills_1,pokemon_2,bloodline_2,nature_2,talents_2,skills_2,pokemon_3,bloodline_3,nature_3,talents_3,skills_3,pokemon_4,bloodline_4,nature_4,talents_4,skills_4,pokemon_5,bloodline_5,nature_5,talents_5,skills_5,pokemon_6,bloodline_6,nature_6,talents_6,skills_6,parse_ok,warnings
59cb9f5bcd89a72502ec3b264b94ea55,爽吹队,pvp,苦渡drink,,进化之力,2026-4-13,2026-4-13,火神开场首领化看情况留还是打，双灯鱼留着给火神回能量保证火神反复上场叠层数螃蟹联防螃蟹能活下来就别让他死化蝶该卖就卖,化蝶（平常的样子）,萌,沉默,"生命,物防,魔防",破罐破摔;退化;摇篮曲;晒太阳,火神,首领,开朗,"生命,物攻,速度",热身;闪燃;吹火;山火,寂灭骨龙,武,固执,"生命,物攻,魔防",电弧;偷袭;隼鳞;吓退,利灯鱼,武,胆小,"生命,魔攻,速度",加大功率;倾泻;水光冲击;落雷,迷迷箱怪,翼,勇敢,"生命,物攻,魔防",风墙;啮合传递;齿轮切开;双星,绒光优优,光,胆小,"生命,魔攻,速度",放晴;虹光冲击;热砂;流沙,True,
6f536234e8ce6b689d15b2ee8c2fad0c,狼王,pvp,DHJ,,进化之力,2026-4-13,2026-4-13,给朋友的狼王队赔队,冰钻布鲁斯,冰,固执,"生命,物攻,速度",先发制人;丢冰块;偷袭;倾泻,恶魔狼,首领,开朗,"生命,物攻,速度",蝙蝠;有效预防;闪燃;吞噬,海枝枝（碧蓝珊瑚）,武,胆小,"生命,魔攻,速度",嘲弄;恐吓;贯手;天洪,黑猫巫师,普通,保守,"生命,魔攻,速度",彗星;魔法增效;魔能爆;精神扰乱,卡瓦重（雪山附近的样子）,翼,开朗,"生命,物攻,速度",速冻;筛管奔流;冰雹;摇篮曲,小皮球,草,保守,"生命,魔攻,速度",加大功率;电磁偏转;落雷;徒长,True,
8f47ae421be8c558be141f0d117af13d,111,pvp,11,,强化术,2026-4-13,2026-4-13,111,恶魔红钻,电,开朗,"生命,物攻,速度",虫击;当头棒喝;斩断;跌落,花衣蝶,普通,开朗,"生命,物防,速度",飞断;虫群智慧;虫结阵;假寐,巨噬针鼹,地,固执,"生命,物攻,物防",当头棒喝;偷袭;有效预防;吞噬,食尘短绒,翼,勇敢,"生命,物攻,魔防",风墙;虫群过境;地刺;飞断,游蛇魔使,虫,固执,"生命,物攻,物防",听桥;一拳;假寐;借用,陨星虫,翼,开朗,"生命,物攻,速度",虫群;借用;虫结阵;飞断,True,
c744b5abd21db2c9e859f03b1863bed5,平衡,pvp,Fsudoe,,强化术,2026-4-13,2026-4-13,自用,寂灭骨龙,电,平和,"生命,物防,魔防",隼鳞;虚化;先发制人;坟场搏击,游蛇魔使,水,平和,"生命,物防,魔防",打湿;晒太阳;听桥;影袭,兽花蕾,萌,紧张,"生命,物防,魔防",退化;叶绿光束;移花接木;飞羽,噼啪鸟,机械,开朗,"生命,物攻,速度",电弧;闪击;倾泻;啮合传递,绒光优优,火,胆小,"生命,魔攻,速度",放晴;天光;流沙;热砂,贝古斯,翼,固执,"生命,物攻,魔防",羽化加速;易燃物质;焚烧烙印;磁暴,True,
51ecde56d9e8b165e3dd310d359c2165,大运翼王,pvp,B站洛王,,强化术,2026-4-12,2026-4-12,借过一下,画间沉铁兽,冰,固执,"生命,物攻,物防",先发制人;力量增效;截拳;有效预防,岚鸟（本来的样子）,地,开朗,"生命,物攻,速度",力量增效;快速移动;闪击;速冻,落陨星兔,武,胆小,"生命,魔攻,速度",魔法增效;恐吓;坍缩;吓退,圣羽翼王,武,开朗,"生命,物攻,速度",力量增效;快速移动;闪击;疾风连袭,圆号鱼,萌,紧张,"生命,物防,魔防",洗礼;打湿;甜心续航;泡沫幻影,秩序鱿墨,翼,开朗,"生命,物攻,速度",风墙;能量刃;力量增效;超级糖果,True,
6cb9432f69ab141ba47853ba22adc15e,虫队,pvp,周星星,,强化术,2026-4-12,2026-4-12,虫鸣,恶魔红钻,电,固执,"生命,物攻,速度",草虫冲击;虫击;斩断;等价交换,风滚暮虫（金黄的样子）,电,胆小,"生命,魔攻,速度",虫鸣;追打;触底强击;热身运动,海豹船长,地,固执,"生命,物攻,速度",听桥;一拳;水刃;斩断,画间沉铁兽,幻,固执,"生命,物攻,速度",先发制人;截拳;回旋踢;能量刃,巨噬针鼹,幻,固执,"生命,物攻,物防",地刺;虫鸣;偷袭;当头棒喝,芋香巨角蛛,电,保守,"生命,魔攻,速度",虫鸣;防御;以毒攻毒;毒液渗透,True,
b3c26eee72b330024d48f8da3dbe0853,自用脑测,pvp,0.1,,强化术,2026-4-11,2026-4-11,000,冰钻布鲁斯,电,固执,"生命,物攻,速度",冰雹;力量增效;瞬间零度;倾泻,化蝶（幽冥眼的样子）,幽,胆小,"生命,物防,速度",掩护;晒太阳;精神扰乱;勾魂,幻影灵菇,翼,紧张,"生命,物防,魔防",纤维化;穿膛;惊吓盒子;降灵,夜枭,光,胆小,"生命,物防,速度",阻断;阳火增辉;虹光冲击;惊吓盒子,幽冥眼（睁眼的样子）,水,胆小,"生命,魔攻,速度",勾魂;报复;背袭;恐吓,秩序鱿墨,翼,开朗,"生命,物攻,速度",风墙;超级糖果;降灵;能量刃,True,
015f08222792ed84f5c97b2a7fa75931,幽影船长,pvp,一多,,进化之力,2026-4-10,2026-4-10,首发骑士，核心思路：消耗对面能量的同时多打应对， 给海豹增加攻击，最后用海豹收尾。,海豹船长,地,固执,"生命,物攻,物防",斩断;一拳;听桥;水环,画间沉铁兽,武,固执,"生命,物攻,物防",回旋踢;截拳;先发制人;力量增效,迷迷箱怪,机械,固执,"生命,物攻,物防",双星;后发制人;硬化;啮合传递,棋骑士（白子）,地,固执,"物攻,物防,速度",破绽;截拳;地刺;晒太阳,幽影树,首领,平和,"生命,物防,魔防",刺藤;休息回复;酶浓度调整;降灵,秩序鱿墨,翼,开朗,"生命,物攻,速度",风墙;惊吓盒子;气势一击;超级糖果,True,
03b3e71614867e5c662a9d6bb609cb01,沙暴,pvp,渠渊,,进化之力,2026-4-10,2026-4-10,我们 ... 移山填海，我们 ... 重铸天地。,冰钻布鲁斯,水,开朗,"生命,物攻,速度",冰雹;先发制人;有效预防;偷袭,布克棱岩,地,淘气,"生命,物防,魔防",沙涌;地刺;遁地;报复,巨噬针鼹,普通,固执,"生命,物攻,速度",力量增效;吞噬;有效预防;地刺,迷迷箱怪,翼,淘气,"物攻,物防,魔防",风墙;啮合传递;齿轮切开;双星,棋绮后（白子）,首领,开朗,"生命,物攻,速度",影袭;听桥;力量增效;鸣沙陷阱,食尘短绒,地,淘气,"生命,物防,魔防",沙涌;地刺;遁地;倾泻,True,
13128746074809add33c7b44d00c76d0,平衡武,pvp,果果果粒糖1,,强化术,2026-4-10,2026-4-10,细品,贝古斯,翼,沉默,"生命,魔攻,物防",燃尽;倾泻;磁暴;羽化加速,海豹船长,武,固执,"生命,物攻,物防",水刃;斩断;听桥;硬门,瞌睡王,冰,固执,"生命,物攻,魔防",斩断;能量刃;有效预防;应激反应,利灯鱼,火,保守,"生命,魔攻,速度",水光冲击;落雷;快速移动;倾泻,绒光优优,萌,胆小,"生命,魔攻,速度",热砂;天光;蓄势待发;遁地,小皮球,电,胆小,"生命,魔攻,速度",落雷;大爆炸;过载回路;防御,True,
2b6a97401c325efd4a52e9d4a6a70e8e,吃不了一点苦,pvp,777,,进化之力,2026-4-10,2026-4-10,全是机制全是数值,冰钻布鲁斯,冰,固执,"生命,物攻,物防",冰雹;有效预防;偷袭;先发制人,恶魔狼,首领,固执,"生命,物攻,速度",蝙蝠;吞噬;闪燃;先发制人,海豹船长,水,固执,"生命,物攻,速度",听桥;斩断;水刃;硬门,画间沉铁兽,普通,固执,"生命,物攻,物防",力量增效;先发制人;有效预防;截拳,卡瓦重（雪山附近的样子）,冰,开朗,"生命,魔防,速度",筛管奔流;晒太阳;冰雹;速冻,兽花蕾,萌,忧郁,"生命,魔攻,速度",根吸收;过曝;飞羽;移花接木,True,
550c3bfb5fa05cd7dd903151143d566f,平衡武,pvp,果果果粒糖1,,强化术,2026-4-10,2026-4-10,细品,贝古斯,翼,沉默,"生命,魔攻,物防",燃尽;倾泻;磁暴;羽化加速,海豹船长,武,固执,"生命,物攻,物防",水刃;斩断;听桥;硬门,瞌睡王,冰,固执,"生命,物攻,魔防",斩断;能量刃;有效预防;应激反应,利灯鱼,火,保守,"生命,魔攻,速度",水光冲击;落雷;快速移动;倾泻,绒光优优,萌,胆小,"生命,魔攻,速度",热砂;天光;蓄势待发;遁地,小皮球,电,胆小,"生命,魔攻,速度",落雷;大爆炸;过载回路;防御,True,
64e5af17fc39835439eeb0220fdd021f,雷电法王,pvp,cc,,强化术,2026-4-10,2026-4-10,通过技能主动离场，频繁切换电咩咩上场积攒感电被动,电球咩咩,电,急躁,"魔攻,魔防,速度",感电;落雷;闪击折返;吓退,化蝶（平常的样子）,火,马虎,"生命,魔攻,速度",破罐破摔;掩护;晒太阳;引燃,寂灭骨龙,恶,悠闲,"生命,物攻,物防",诡刺;隼鳞;偷袭;吓退,尖嘴狐仙,冰,懒散,"生命,魔攻,物防",焚烧烙印;火焰护盾;速冻;高温回火,绒光优优,光,浮躁,"生命,魔攻,速度",热砂;硬化;天光;流沙,圆号鱼,萌,大胆,"生命,物防,魔防",水炮;打湿;洗礼;甜心续航,True,
72c9a0f8662778b659ea51f8a1bb8740,吃不了一点苦,pvp,777,,进化之力,2026-4-10,2026-4-10,全是机制全是数值,冰钻布鲁斯,冰,固执,"生命,物攻,物防",冰雹;有效预防;偷袭;先发制人,恶魔狼,首领,固执,"生命,物攻,速度",蝙蝠;吞噬;闪燃;先发制人,海豹船长,水,固执,"生命,物攻,速度",听桥;斩断;水刃;硬门,画间沉铁兽,普通,固执,"生命,物攻,物防",力量增效;先发制人;有效预防;截拳,卡瓦重（雪山附近的样子）,冰,开朗,"生命,魔防,速度",筛管奔流;晒太阳;冰雹;速冻,兽花蕾,萌,忧郁,"生命,魔攻,速度",根吸收;过曝;飞羽;移花接木,True,
786b87d0a9c79c76df6c1879b0afebdf,测试功能队,pvp,轩轩轩123,,进化之力,2026-4-10,2026-4-10,测试一下上传功能是否能够正常使用,迪莫,普通,沉默,"生命,物攻,速度",猛烈撞击;闪光;防御;魔法增效,火神,普通,沉默,"生命,物攻,速度",力量增效;火苗;猛烈撞击;火焰切割,岚鸟（本来的样子）,普通,沉默,"生命,物攻,速度",啄击;力量增效;先发制人;乘风,魔力猫,普通,沉默,"生命,物攻,速度",抓挠;休息回复;棘突;扫尾,水灵,普通,沉默,"生命,物攻,速度",防御;拍击;甩水;气泡,鸭吉吉（蓬松的样子）,普通,沉默,"生命,物攻,速度",猛烈撞击;力量增效;扫尾;防御,True,
a6934e46762d3a6fca968e8e49811e1b,优灭三花咩斯队,pvp,飞行雪绒,,进化之力,2026-4-10,2026-4-10,游击战,贝古斯,翼,保守,"生命,魔攻,魔防",羽化加速;焚烧烙印;易燃物质;轴承支撑,电球咩咩,翼,胆小,"生命,魔攻,速度",闪击折返;感电;风墙;强制重启,寂灭骨龙,龙,固执,"生命,物攻,魔防",隼鳞;先发制人;偷袭;电弧,梦想三三,首领,紧张,"生命,物防,魔防",甜心续航;月光合奏;防御反击;叠势,绒光优优,地,胆小,"生命,魔攻,速度",热砂;放晴;天光;流沙,兽花蕾,萌,紧张,"生命,物防,魔防",叶绿光束;移花接木;飞羽;退化,True,
d30cdb0ec9047af1c84ab0db01eebc94,雷电法王,pvp,cc,,强化术,2026-4-10,2026-4-10,通过技能主动离场，频繁切换电咩咩上场积攒感电被动,电球咩咩,电,急躁,"魔攻,魔防,速度",感电;落雷;闪击折返;吓退,化蝶（平常的样子）,火,马虎,"生命,魔攻,速度",破罐破摔;掩护;晒太阳;引燃,寂灭骨龙,恶,悠闲,"生命,物攻,物防",诡刺;隼鳞;偷袭;吓退,尖嘴狐仙,冰,懒散,"生命,魔攻,物防",焚烧烙印;火焰护盾;速冻;高温回火,绒光优优,光,浮躁,"生命,魔攻,速度",热砂;硬化;天光;流沙,圆号鱼,萌,大胆,"生命,物防,魔防",水炮;打湿;洗礼;甜心续航,True,
d9cbe6d3ebd868f04b6e006698559a19,吃不了一点苦,pvp,777,,进化之力,2026-4-10,2026-4-10,全是机制全是数值,冰钻布鲁斯,冰,固执,"生命,物攻,物防",冰雹;有效预防;偷袭;先发制人,恶魔狼,首领,固执,"生命,物攻,速度",蝙蝠;吞噬;闪燃;先发制人,海豹船长,水,固执,"生命,物攻,速度",听桥;斩断;水刃;硬门,画间沉铁兽,普通,固执,"生命,物攻,物防",力量增效;先发制人;有效预防;截拳,卡瓦重（雪山附近的样子）,冰,开朗,"生命,魔防,速度",筛管奔流;晒太阳;冰雹;速冻,兽花蕾,萌,忧郁,"生命,魔攻,速度",根吸收;过曝;飞羽;移花接木,True,
e0c000f9f1d1cf0caf3d47c6c56d9035,综合阵容,pvp,师颜,,进化之力,2026-4-10,2026-4-10,打应对,迪莫,光,马虎,"物攻,魔攻,速度",折射;火焰箭;棘突;超导,画间沉铁兽,机械,固执,"物攻,魔防,速度",截拳;先发制人;力量增效;吞噬,火神,首领,马虎,"物攻,魔攻,速度",山火;闪燃;晒太阳;吹火,岚鸟（夏天的样子）,首领,开朗,"物攻,魔防,速度",先发制人;力量增效;闪燃;羽刃,龙息帕尔,恶,马虎,"物攻,魔攻,速度",撕裂;龙之利爪;蝙蝠;极限撕裂,水泡壳（蜕皮时的样子）,水,胆小,"生命,物防,魔防",水炮;无畏之心;水泡盾;硬门,True,
f614b3257c5fc9e4a8d6c7a7f4a516ac,测试功能队,pvp,轩轩轩123,,进化之力,2026-4-10,2026-4-10,测试一下上传功能是否能够正常使用,迪莫,普通,沉默,"生命,物攻,速度",猛烈撞击;闪光;防御;魔法增效,火神,普通,沉默,"生命,物攻,速度",力量增效;火苗;猛烈撞击;火焰切割,岚鸟（本来的样子）,普通,沉默,"生命,物攻,速度",啄击;力量增效;先发制人;乘风,魔力猫,普通,沉默,"生命,物攻,速度",抓挠;休息回复;棘突;扫尾,水灵,普通,沉默,"生命,物攻,速度",防御;拍击;甩水;气泡,鸭吉吉（蓬松的样子）,普通,沉默,"生命,物攻,速度",猛烈撞击;力量增效;扫尾;防御,True,
20dd7d450cadc479d3f9cc49c1c2439b,优优星陨帕尔,pvp,伊咪塔,,强化术,2026-4-9,2026-4-9,克制各种公式队，弱地武,贝古斯,翼,保守,"生命,魔攻,速度",羽化加速;易燃物质;啮合传递;焚烧烙印,怖哭菇,电,紧张,"生命,物防,魔防",先发制人;错乱;吓退;四维降解,龙息帕尔,冰,固执,"生命,物攻,速度",先发制人;蝙蝠;冰爪;火云车,落陨星兔,幽,胆小,"生命,魔攻,速度",大爆炸;灵媒;炎打;吓退,抹茶布丁,草,天真,"生命,魔攻,速度",叶绿光束;洗礼;蜡质膜;水刃,绒光优优,电,胆小,"生命,魔攻,速度",流沙;天光;热砂;退化,True,
37b85dfa412676034badf963dbd3a4f9,恶魔狼轮转,pvp,RideAlone,,进化之力,2026-4-9,2026-4-9,狼王保底或可参与轮转，水灵开印记降轮转耗能或者强化炮台，结合对局情况三首领选一。落陨星兔对策画间沉铁兽。,恶魔狼,首领,开朗,"生命,物攻,速度",蝙蝠;撕咬;当头棒喝;有效预防,落陨星兔,幻,胆小,"生命,魔攻,速度",嘲弄;灵光;大爆炸;晒太阳,水灵,首领,保守,"生命,魔攻,物防",泡沫幻影;水泡盾;潮汐;气泡,星光狮（月光能量的样子）,电,胆小,"生命,魔攻,速度",虹光冲击;超导;加大功率;阻断,音速犬,首领,开朗,"生命,物攻,速度",火云车;当头棒喝;摇篮曲;跌落,针叶巡林,草,固执,"生命,物攻,速度",针刺射击;截拳;地刺;防御,True,
88baa31ddcc204d45be86ab0d68c110d,武队,pvp,小仙王,,进化之力,2026-4-9,2026-4-9,不开沙暴,波多西,机械,固执,"生命,物攻,物防",轴承支撑;地刺;齿轮切开;壁垒,巨噬针鼹,冰,固执,"生命,物攻,速度",地刺;冰爪;有效预防;力量增效,瞌睡王,普通,固执,"生命,物攻,物防",斩断;化劲;有效预防;能量刃,岚鸟（秋天的样子）,地,固执,"生命,物攻,速度",羽化加速;水刃;跺地;有效预防,棋绮后（黑子）,首领,开朗,"生命,物攻,速度",影袭;鸣沙陷阱;有效预防;听桥,芋香巨角蛛,地,平和,"生命,物防,魔防",虫茧;晒太阳;扬沙;防御,True,
92424734ae46eaee231e82d9315a69fa,海吱吱阴人流,pvp,歌如丝缕,,强化术,2026-4-9,2026-4-9,伊芙只带等价交换防御，换完技能上海吱吱，对面开局辅助考虑直接愿力秒,海枝枝（碧蓝珊瑚）,幽,胆小,"生命,魔攻,速度",嘲弄;涌泉;摇篮曲;追打,朔夜伊芙,电,开朗,"生命,物攻,速度",隐藏条款;防御;力量增效;等价交换,鸭吉吉（等一等鸭）,普通,开朗,"生命,物攻,速度",魔法增效;音波弹;拍击;防御,鸭吉吉（紧实的样子）,普通,开朗,"生命,物攻,速度",魔法增效;音波弹;拍击;防御,鸭吉吉（蓬松的样子）,普通,开朗,"生命,物攻,速度",猛烈撞击;力量增效;扫尾;防御,鸭吉吉（起来鸭）,普通,开朗,"生命,物攻,速度",魔法增效;音波弹;拍击;防御,True,
346fe328f369581005c73fc2f7bc59b9,平衡,pvp,COLD,,强化术,2026-4-8,2026-4-8,联防平衡,寂灭骨龙,虫,平和,"生命,物防,魔防",掩护;先发制人;隼鳞;电弧,燃薪虫,恶,平和,"生命,物防,魔防",抽枝;引燃;火焰护盾;倾泻,绒光优优,火,胆小,"生命,魔攻,速度",放晴;天光;热砂;流沙,声波缇塔,电,开朗,"生命,物攻,速度",齿轮扭矩;地刺;轴承支撑;啮合传递,兽花蕾,萌,沉默,"生命,物防,魔防",退化;移花接木;叶绿光束;飞羽,圆号鱼,萌,沉默,"生命,物防,魔防",洗礼;打湿;甜心续航;泡沫幻影,True,
4389f1d875a66fbc19bdb1cfa2447637,0.o,pvp,0.o,,进化之力,2026-4-8,2026-4-8,0.o,海豹船长,水,固执,"生命,物攻,物防",斩断;水刃;听桥;硬门,画间沉铁兽,武,固执,"生命,物攻,速度",回旋踢;先发制人;有效预防;截拳,火神,首领,开朗,"生命,物攻,速度",火焰切割;扇风;暗突袭;复写,卡瓦重（雪山附近的样子）,冰,开朗,"生命,物攻,速度",速冻;筛管奔流;冰雹;冰捆缚,兽花蕾,萌,平和,"生命,物防,魔防",退化;叶绿光束;飞羽;移花接木,秩序鱿墨,翼,开朗,"生命,物攻,速度",倾泻;惊吓盒子;风墙;能量刃,True,
87110a0f85a0d336e08594c9b9a5a319,平衡狼队,pvp,网球社社长,,进化之力,2026-4-8,2026-4-8,平衡狼队,恶魔狼,恶,开朗,"生命,物攻,速度",蝙蝠;先发制人;火焰切割;吞噬,画间沉铁兽,武,固执,"生命,物攻,速度",先发制人;截拳;力量增效;有效预防,卡瓦重（雪山附近的样子）,地,开朗,"生命,物攻,速度",抽枝;冰雹;速冻;富养化,音速犬,火,开朗,"生命,物攻,速度",火云车;流星火雨;焚烧烙印;当头棒喝,圆号鱼,水,保守,"生命,魔攻,物防",涌泉;打湿;泡沫幻影;洗礼,秩序鱿墨,翼,开朗,"生命,物攻,速度",风墙;能量刃;超级糖果;惊吓盒子,True,
99fb75fd6550d5b8e90b01de8fbbeeb9,0.o,pvp,0.o,,进化之力,2026-4-8,2026-4-8,0.o,海豹船长,水,固执,"生命,物攻,物防",斩断;水刃;听桥;硬门,画间沉铁兽,武,固执,"生命,物攻,速度",回旋踢;先发制人;有效预防;截拳,火神,首领,开朗,"生命,物攻,速度",火焰切割;扇风;暗突袭;复写,卡瓦重（雪山附近的样子）,冰,开朗,"生命,物攻,速度",速冻;筛管奔流;冰雹;冰捆缚,兽花蕾,萌,平和,"生命,物防,魔防",退化;叶绿光束;飞羽;移花接木,秩序鱿墨,翼,开朗,"生命,物攻,速度",倾泻;惊吓盒子;风墙;能量刃,True,
a0df2969424804ab9ed5d3b506d660ab,应对队,pvp,阳间猫,,进化之力,2026-4-8,2026-4-8,自用,波多西,机械,平和,"生命,物攻,魔防",地刺;壁垒;啮合传递;齿轮切开,海豹船长,武,平和,"生命,物攻,魔防",斩断;硬门;水刃;听桥,獠牙猪,冰,平和,"生命,物攻,魔防",滚雪球;防御;瞬间零度;石锁,棋齐垒（白子）,首领,平和,"生命,物攻,物防",斩断;壁垒;鸣沙陷阱;力量增效,食尘短绒,地,平和,"生命,物攻,魔防",地刺;壁垒;石锁;倾泻,月牙雪熊,冰,平和,"生命,物攻,速度",冰雹;壁垒;冰点;吓退,True,
a746d52b88461141c8c2f556a910154f,平衡,pvp,COLD,,强化术,2026-4-8,2026-4-8,联防平衡,寂灭骨龙,虫,平和,"生命,物防,魔防",掩护;先发制人;隼鳞;电弧,燃薪虫,恶,平和,"生命,物防,魔防",抽枝;引燃;火焰护盾;倾泻,绒光优优,火,胆小,"生命,魔攻,速度",放晴;天光;热砂;流沙,声波缇塔,电,开朗,"生命,物攻,速度",齿轮扭矩;地刺;轴承支撑;啮合传递,兽花蕾,萌,沉默,"生命,物防,魔防",退化;移花接木;叶绿光束;飞羽,圆号鱼,萌,沉默,"生命,物防,魔防",洗礼;打湿;甜心续航;泡沫幻影,True,
43753a4502a09291fa2b2f44cd636ced,奉献虫队,pvp,一只小菜虫,,强化术,2026-4-7,2026-4-7,恶魔红钻：首发，电血脉可以克制水和翼系，上场后可以直接愿力强化打突袭，大概率可以一发带走或者打残，配合其他技能斩杀对方获得5次随机奉献。,白金独角兽,火,胆小,"生命,魔攻,速度",过曝;叶绿光束;超导;气泡,恶魔红钻,电,开朗,"生命,物攻,速度",虫击;草虫冲击;跌落;等价交换,花衣蝶,虫,平和,"生命,物防,魔防",虫群;虫群智慧;虫结阵;飞断,化蝶（奇丽花的样子）,电,胆小,"生命,魔防,速度",麻痹;晒太阳;摇篮曲;退化,铠甲虫,翼,平和,"生命,物防,魔防",风墙;虫群过境;倾泻;吓退,陨星虫,翼,开朗,"生命,物防,速度",虫群;羽翼庇护;有效预防;吓退,True,
908af2d9ba666d9f414d12e0e53b7d99,星陨克星,pvp,MC小莫,,强化术,2026-4-7,2026-4-7,除了高速高爆发都打得过，遇到叠叠乐就爽了,公平鸽,普通,胆小,"物防,魔防,速度",摇篮曲;蓄能轰击;吞噬;防反,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;先发制人;吞噬;有效预防,龙息帕尔,恶,固执,"生命,物攻,速度",隐藏条款;防御;力量增效;伪造账单,罗隐,恶,固执,"生命,物攻,物防",泥浆铠甲;地刺;地震;暗突袭,音速犬,火,固执,"生命,物攻,速度",引燃;焚烧烙印;火云车;防御,针叶巡林,武,固执,"生命,物攻,速度",散手;影袭;盛开;化劲,True,
942c87c764f17a2b649036d8f927c850,1,pvp,君曰其鄙,,强化术,2026-4-7,2026-4-7,1,迪莫,普通,急躁,"生命,物防,魔防",火焰箭;过曝;超导;冰爪,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;回旋踢;有效预防;先发制人,皇家狮鹫（崖间地的样子）,翼,开朗,"生命,物攻,速度",扇风;龙卷风;羽化加速;乘风,落陨星兔,幽,保守,"生命,魔攻,速度",多维击打;有效预防;嘲弄;防御,鳗尾兽,普通,平和,"生命,物防,魔防",岩脉崩毁;遁地;地刺;酶浓度调整,椰浆布丁,水,沉默,"生命,魔防,速度",阻断;泡沫幻影;魔法增效;魔能爆,True,
9ee3f70c45e0368cdd9501b06cf9c2ee,雪天受队,pvp,木神,,进化之力,2026-4-7,2026-4-7,拖雪天，多轮转。,寂灭骨龙,龙,平和,"生命,物防,魔防",隼鳞;报复;电弧;偷袭,尖嘴狐仙,冰,平和,"生命,物防,魔防",焚烧烙印;火焰护盾;冬至;火焰切割,嗜波螺,地,平和,"生命,物防,魔防",陨石;气泡;水泡盾;遁地,小皮球,电,沉默,"生命,魔攻,速度",落雷;大爆炸;加大功率;过载回路,雪影娃娃,首领,平和,"生命,物攻,物防",冬至;生日蛋糕;冰墙;冰晶坠,月牙雪熊,冰,平和,"生命,物攻,速度",双星;冰天雪地;先发制人;暴风雪,True,
a82f2bbc8f3b54ff709d22e8756bc464,反击受队,pvp,涙如哀歌,,进化之力,2026-4-7,2026-4-7,首发看对方阵容上三三or蜘蛛  强化手无克制上蜘蛛 克制地虫上三三   棋后是用来兜底的  钢铁是拿来强化推队 要多防吓退 能量不够那就直接原地聚气（有打断就切，遇事不决可以卖 记住你的核心是电环外的所有）  海豹是反打高手 听斩成为大脑，硬门代替思考，大师段位多整点出其不意 有奇效,波多西,恶,平和,"生命,物防,魔防",岩土暴击;啮合传递;等价交换;地刺,海豹船长,武,固执,"生命,物攻,速度",听桥;斩断;水刃;硬门,荆棘电环,电,平和,"物防,魔防,速度",速冻;晒太阳;倾泻;操控,梦想三三,首领,平和,"物防,魔防,速度",甜心续航;反弹;超级糖果;电磁偏转,棋绮后（白子）,机械,固执,"生命,物攻,速度",借用;啮合传递;听桥;跺地,食尘短绒,恶,平和,"生命,物防,魔防",报复;壁垒;地刺;取念,True,
c238af681e81b1c0dfa9cbe75f29bcda,星陨克星,pvp,MC小莫,,强化术,2026-4-7,2026-4-7,除了高速高爆发都打得过，遇到叠叠乐就爽了,公平鸽,普通,胆小,"物防,魔防,速度",摇篮曲;蓄能轰击;吞噬;防反,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;先发制人;吞噬;有效预防,龙息帕尔,恶,固执,"生命,物攻,速度",隐藏条款;防御;力量增效;伪造账单,罗隐,恶,固执,"生命,物攻,物防",泥浆铠甲;地刺;地震;暗突袭,音速犬,火,固执,"生命,物攻,速度",引燃;焚烧烙印;火云车;防御,针叶巡林,武,固执,"生命,物攻,速度",散手;影袭;盛开;化劲,True,
f49cf5dcc1cc60bda72417d905930216,雪天受队,pvp,木神,,进化之力,2026-4-7,2026-4-7,拖雪天，多轮转。,寂灭骨龙,龙,平和,"生命,物防,魔防",隼鳞;报复;电弧;偷袭,尖嘴狐仙,冰,平和,"生命,物防,魔防",焚烧烙印;火焰护盾;冬至;火焰切割,嗜波螺,地,平和,"生命,物防,魔防",陨石;气泡;水泡盾;遁地,小皮球,电,沉默,"生命,魔攻,速度",落雷;大爆炸;加大功率;过载回路,雪影娃娃,首领,平和,"生命,物攻,物防",冬至;生日蛋糕;冰墙;冰晶坠,月牙雪熊,冰,平和,"生命,物攻,速度",双星;冰天雪地;先发制人;暴风雪,True,
ffd8b16a872e32917dba8d3e862123ae,星陨克星,pvp,MC小莫,,强化术,2026-4-7,2026-4-7,除了高速高爆发都打得过，遇到叠叠乐就爽了,公平鸽,普通,胆小,"物防,魔防,速度",摇篮曲;蓄能轰击;吞噬;防反,画间沉铁兽,武,固执,"生命,物攻,速度",截拳;先发制人;吞噬;有效预防,龙息帕尔,恶,固执,"生命,物攻,速度",隐藏条款;防御;力量增效;伪造账单,罗隐,恶,固执,"生命,物攻,物防",泥浆铠甲;地刺;地震;暗突袭,音速犬,火,固执,"生命,物攻,速度",引燃;焚烧烙印;火云车;防御,针叶巡林,武,固执,"生命,物攻,速度",散手;影袭;盛开;化劲,True,
